Facility,Day,Date,Time,Activity,Month,Temp,Rain,Sun,People
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,19,Gym,Jun,20.5,0,0,20
City,Monday,03,20,Gym,Jun,18.3,0,0,2
City,Monday,03,20,Gym,Jun,18.3,0,0,2
City,Tuesday,04,05,Gym,Jun,13,0.5,0,4
City,Tuesday,04,05,Gym,Jun,13,0.5,0,4
City,Tuesday,04,05,Gym,Jun,13,0.5,0,4
City,Tuesday,04,05,Gym,Jun,13,0.5,0,4
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,06,Gym,Jun,14.5,0,834,16
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,07,Gym,Jun,15.6,0,1108,10
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,08,Gym,Jun,16.8,0,3600,15
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,BiljettGym - City,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,09,Gym,Jun,18.3,0,3598,16
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,10,Gym,Jun,19.2,0,3600,14
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,BiljettGym - City,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,11,Gym,Jun,20.5,0,3568,8
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,12,Gym,Jun,20.4,0,3600,19
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,BiljettGym - City,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,13,Gym,Jun,21.6,0,2920,14
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,14,Gym,Jun,21.3,0,3328,21
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,15,Gym,Jun,22.6,0,2502,28
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,16,Gym,Jun,22.1,0,2224,18
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,17,Gym,Jun,21.1,0,1386,23
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,BiljettGym - City,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,18,Gym,Jun,19.7,0,1910,26
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,19,Gym,Jun,18.5,0,172,16
City,Tuesday,04,20,BiljettGym - City,Jun,17.1,0,0,1
City,Wednesday,05,05,Gym,Jun,14.3,0,2852,3
City,Wednesday,05,05,Gym,Jun,14.3,0,2852,3
City,Wednesday,05,05,Gym,Jun,14.3,0,2852,3
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,06,Gym,Jun,16.3,0,3248,9
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,07,Gym,Jun,18.4,0,3310,8
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,08,Gym,Jun,21,0,3600,16
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,09,Gym,Jun,22.9,0,3600,15
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,10,Gym,Jun,23.9,0,3600,17
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,BiljettGym - City,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,BiljettGym - City,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,11,Gym,Jun,25.7,0,3600,25
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,12,Gym,Jun,26.2,0,3600,13
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,13,Gym,Jun,26.2,0,3076,11
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,14,Gym,Jun,25.4,0,3554,17
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,15,Gym,Jun,27.3,0,3554,19
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,BiljettGym - City,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,16,Gym,Jun,27.3,0,3600,21
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
City,Wednesday,05,17,Gym,Jun,26.3,0,3600,19
